"thread_id"	"thread_created_at"	"review_url"	"review_path"	"original_line"	"claim_heading"	"status_at_capture"	"falsifier"	"resolution_state"	"relationship"	"source_change_commit"	"evidence_kind"	"evidence_commit"	"evidence_pr"	"evidence_pr_title"	"evidence_merged_at"	"current_target"	"current_target_identity"	"current_owner_change_commit"	"current_owner_evidence_kind"	"current_owner_evidence_commit"	"current_owner_evidence_pr"	"current_owner_evidence_pr_title"	"current_owner_evidence_merged_at"	"current_owner_change_subject"	"source_change_subject"	"verification_method"
"PRRT_kwDOR3YK5M6cL7ke"	"2026-08-25T18:10:45Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1805#discussion_r3855867411"	"docs/hardware/r3v-current-program-status.md"	"241"	"qualify the non reference lowering claim"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cPnEl"	"2026-08-25T20:57:20Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1810#discussion_r3857329889"	"docs/hardware/r3v-current-program-status.md"	"267"	"keep the open receipt fact in one location"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cPnEp"	"2026-08-25T20:57:20Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1810#discussion_r3857329897"	"docs/hardware/r3v-current-program-status.md"	"256"	"name the retained transcript bundle"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cPnEu"	"2026-08-25T20:57:20Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1810#discussion_r3857329904"	"docs/hardware/r3v-current-program-status.md"	"260"	"cite the vulkan rule for ignoring tessellation state"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cTcXg"	"2026-08-26T01:17:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1811#discussion_r3858873489"	"docs/hardware/r3v-current-program-status.md"	"102"	"reconcile the head with the latest receipt"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cTcXk"	"2026-08-26T01:17:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1811#discussion_r3858873493"	"docs/hardware/r3v-current-program-status.md"	"226"	"remove completed work from the p0 blocker list"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cTcXq"	"2026-08-26T01:17:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1811#discussion_r3858873501"	"docs/hardware/r3v-current-program-status.md"	"110"	"limit the refutation to the smoke triangle case"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cTcXu"	"2026-08-26T01:17:14Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1811#discussion_r3858873506"	"docs/hardware/r3v-current-program-status.md"	"108"	"name the transcript bearing planning receipt"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cT_6U"	"2026-08-26T02:11:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1813#discussion_r3859100501"	"src/amd/r300/vulkan/r3v_native_recording.c"	"448"	"advertise the formats accepted by the scaling blit"	"unassessed"	""	"resolved"	"same-source"	"73b4fc07196b5bc9e5505406dfc34f4269407165"	"merged-pr"	"c7dae69423791abaefee49603b2d45e62086ac19"	"1954"	"second_render_pass_and_deferred_draw_per_command_buffer"	"2026-08-28T01:25:15Z"	"src/amd/r300/vulkan/r3v_native_recording.c"	"22bb885cd522d1e8d56150752a5c1f49cd25c9ee"	"73b4fc07196b5bc9e5505406dfc34f4269407165"	"merged-pr"	"c7dae69423791abaefee49603b2d45e62086ac19"	"1954"	"second_render_pass_and_deferred_draw_per_command_buffer"	"2026-08-28T01:25:15Z"	"r3v: admit a second render pass and second deferred draw"	"r3v: admit a second render pass and second deferred draw"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cT_6Y"	"2026-08-26T02:11:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1813#discussion_r3859100508"	"src/amd/r300/vulkan/tests/r3v_conformance_nonpass_ledger.tsv"	"9"	"remove the closed scaling blit wall from the ledger"	"unassessed"	""	"resolved"	"same-source"	"a628623143f80181b4a864337e2afdecf89fb1d1"	"merged-pr"	"41ed3670d8f5557938e79d43a08dd9cd15768dbf"	"1962"	"view_rows_measured_movement ledger retirement"	"2026-08-28T02:49:26Z"	"src/amd/r300/vulkan/tests/r3v_conformance_nonpass_ledger.tsv"	"1cbbd3a6fac1530b6241bb108c58b43e21e6665e"	"a628623143f80181b4a864337e2afdecf89fb1d1"	"merged-pr"	"41ed3670d8f5557938e79d43a08dd9cd15768dbf"	"1962"	"view_rows_measured_movement ledger retirement"	"2026-08-28T02:49:26Z"	"r3v: retire the view-row ledger entries on measured movement"	"r3v: retire the view-row ledger entries on measured movement"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cT_6c"	"2026-08-26T02:11:35Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1813#discussion_r3859100513"	"src/amd/r300/vulkan/tests/r3v_native_object_lifetime_test.c"	"842"	"keep the replayed secondary alive through submission"	"repair-required"	"The secondary remains alive through queue idle and opposite valid cleanup orders release both owned allocations."	"resolved"	"same-source"	"2cb307652cc8b14e61abd9fd3d71ff5e935c5eae"	"merged-pr"	"2cb307652cc8b14e61abd9fd3d71ff5e935c5eae"	"1814"	"bounded nearest scaling blit and owned update bytes on secondary replay"	"2026-08-26T02:02:17Z"	"src/amd/r300/vulkan/tests/r3v_native_object_lifetime_test.c"	"cef6918ac358374125e7f03412f4509b39aa443c"	"2cb307652cc8b14e61abd9fd3d71ff5e935c5eae"	"merged-pr"	"2cb307652cc8b14e61abd9fd3d71ff5e935c5eae"	"1814"	"bounded nearest scaling blit and owned update bytes on secondary replay"	"2026-08-26T02:02:17Z"	"r3v: lower the scaling blit onto a nearest resample executor (#1814)"	"r3v: lower the scaling blit onto a nearest resample executor (#1814)"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cUCrg"	"2026-08-26T02:15:52Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1815#discussion_r3859117527"	"docs/hardware/r3v-current-program-status.md"	"336"	"refresh the canonical status when closing the rung"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cUCrh"	"2026-08-26T02:15:52Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1815#discussion_r3859117530"	"docs/hardware/r3v-current-program-status.md"	"339"	"qualify the secondary replay ordering claim"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cUCrj"	"2026-08-26T02:15:52Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1815#discussion_r3859117534"	"docs/hardware/r3v-current-program-status.md"	"348"	"name the vulkan blit rule behind the resample formula"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cUCrr"	"2026-08-26T02:15:52Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1815#discussion_r3859117542"	"docs/hardware/r3v-current-program-status.md"	"340"	"separate rung 1 movement from its eight case receipt"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cV3bi"	"2026-08-26T05:15:41Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1820#discussion_r3859838269"	"docs/hardware/r3v-current-program-status.md"	"317"	"do not promote sampled cts cases to silicon evidence"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWDMj"	"2026-08-26T05:32:43Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1822#discussion_r3859911129"	"docs/hardware/r3v-current-program-status.md"	"368"	"state the silicon observation positively"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWPv1"	"2026-08-26T05:49:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1824#discussion_r3859988437"	"docs/hardware/r3v-current-program-status.md"	"377"	"keep nearest and clamp semantics open"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWPv6"	"2026-08-26T05:49:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1824#discussion_r3859988442"	"docs/hardware/r3v-current-program-status.md"	"376"	"retain s axis addressing as open work"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWPvu"	"2026-08-26T05:49:39Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1824#discussion_r3859988428"	"docs/hardware/r3v-current-program-status.md"	"373"	"bound the receipt to half row discrimination"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWTLd"	"2026-08-26T05:54:17Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1826#discussion_r3860009407"	"docs/hardware/r3v-current-program-status.md"	"395"	"name the layered image ledger row explicitly"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWTLh"	"2026-08-26T05:54:17Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1826#discussion_r3860009415"	"docs/hardware/r3v-current-program-status.md"	"392"	"scope the layered route gate to the array cases"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWTLl"	"2026-08-26T05:54:18Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1826#discussion_r3860009422"	"docs/hardware/r3v-current-program-status.md"	"398"	"require both routes before admitting the combined usage"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWUtX"	"2026-08-26T05:56:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1825#discussion_r3860018706"	"docs/hardware/r3v-current-program-status.md"	"381"	"scope the zero movement claim to the measured families"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cWUta"	"2026-08-26T05:56:13Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1825#discussion_r3860018709"	"docs/hardware/r3v-current-program-status.md"	"388"	"add the promised sampler state rung"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cW12I"	"2026-08-26T06:36:19Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1829#discussion_r3860219674"	"docs/hardware/r3v-current-program-status.md"	"464"	"keep the render to sample coherency edge open"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6cW12N"	"2026-08-26T06:36:20Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1829#discussion_r3860219681"	"docs/hardware/r3v-current-program-status.md"	"458"	"reconcile rung 7 with the ladder s strict ordering"	"unassessed"	""	"resolved"	"same-source"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs/hardware/r3v-current-program-status.md"	"93a645bc57c50622159e6219ffb11dd986b806f9"	"5b4d4027af47c81c9a9c21ff47987ab1f24f9e7f"	"merged-pr"	"6437a99238b5295205eaa531e417f62267e56685"	"2007"	"status_noperspective_route_receipt"	"2026-08-28T21:41:41Z"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"docs: record the public NoPerspective route receipt as the latest target receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
